Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CHG_PCT_1D,VOLATILITY_30D
7/5/1933,11.55,11.55,11.55,11.55,-0.6,51.62
7/6/1933,11.85,11.85,11.85,11.85,2.6,51.52
7/7/1933,11.96,11.96,11.96,11.96,0.93,50.11
7/10/1933,11.86,11.86,11.86,11.86,-0.84,49.88
7/11/1933,11.71,11.71,11.71,11.71,-1.26,49.34
7/12/1933,11.87,11.87,11.87,11.87,1.37,49.38
7/13/1933,12,12,12,12,1.1,48.34
7/14/1933,11.85,11.85,11.85,11.85,-1.25,48.54
7/17/1933,12.01,12.01,12.01,12.01,1.35,48.51
7/18/1933,12.2,12.2,12.2,12.2,1.58,48.47
7/19/1933,11.6,11.6,11.6,11.6,-4.92,51.45
7/20/1933,10.57,10.57,10.57,10.57,-8.88,59.31
7/21/1933,9.65,9.65,9.65,9.65,-8.7,63.8
7/24/1933,10.5,10.5,10.5,10.5,8.81,68.71
7/25/1933,10.32,10.32,10.32,10.32,-1.71,68.86
7/26/1933,10.59,10.59,10.59,10.59,2.62,65.41
7/27/1933,10.68,10.68,10.68,10.68,0.85,65.42
7/28/1933,10.43,10.43,10.43,10.43,-2.34,60.51
7/31/1933,9.95,9.95,9.95,9.95,-4.6,62.01
8/1/1933,10.25,10.25,10.25,10.25,3.02,62.72
8/2/1933,10.49,10.49,10.49,10.49,2.34,62.22
8/3/1933,10.36,10.36,10.36,10.36,-1.24,61.52
8/4/1933,10.13,10.13,10.13,10.13,-2.22,61.12
8/7/1933,10.05,10.05,10.05,10.05,-0.79,61.01
8/8/1933,10.39,10.39,10.39,10.39,3.38,61.92
8/9/1933,10.81,10.81,10.81,10.81,4.04,63.11
8/10/1933,10.63,10.63,10.63,10.63,-1.67,63.12
8/11/1933,10.59,10.59,10.59,10.59,-0.38,59.8
8/14/1933,10.46,10.46,10.46,10.46,-1.23,59.86
8/15/1933,10.48,10.48,10.48,10.48,0.19,58.8
8/16/1933,10.2,10.2,10.2,10.2,-2.67,58.5
8/17/1933,10.76,10.76,10.76,10.76,5.49,60.96
8/18/1933,10.58,10.58,10.58,10.58,-1.67,61.07
8/21/1933,10.75,10.75,10.75,10.75,1.61,61.29
8/22/1933,10.92,10.92,10.92,10.92,1.58,61.35
8/23/1933,10.78,10.78,10.78,10.78,-1.28,61.27
8/24/1933,10.88,10.88,10.88,10.88,0.93,61.32
8/25/1933,11.28,11.28,11.28,11.28,3.68,62.25
8/28/1933,11.26,11.26,11.26,11.26,-0.18,62.01
8/29/1933,11.2,11.2,11.2,11.2,-0.53,60.23
8/30/1933,11.1,11.1,11.1,11.1,-0.89,53.19
8/31/1933,11.09,11.09,11.09,11.09,-0.09,44.78
9/1/1933,11.23,11.23,11.23,11.23,1.26,37.49
9/4/1933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,37.67
9/5/1933,10.84,10.84,10.84,10.84,-3.47,38.7
9/6/1933,10.85,10.85,10.85,10.85,0.09,38.63
9/7/1933,10.7,10.7,10.7,10.7,-1.38,38.15
9/8/1933,10.66,10.66,10.66,10.66,-0.37,35.05
9/11/1933,11.13,11.13,11.13,11.13,4.41,36.28
9/12/1933,11.06,11.06,11.06,11.06,-0.63,35.8
9/13/1933,11.11,11.11,11.11,11.11,0.45,35.52
9/14/1933,11.13,11.13,11.13,11.13,0.18,34.64
9/15/1933,10.82,10.82,10.82,10.82,-2.79,35.81
9/18/1933,11,11,11,11,1.66,34.78
9/19/1933,11.04,11.04,11.04,11.04,0.36,32.7
9/20/1933,10.69,10.69,10.69,10.69,-3.17,33.81
9/21/1933,10.03,10.03,10.03,10.03,-6.17,39.03
9/22/1933,10.26,10.26,10.26,10.26,2.29,39.58
9/25/1933,10.16,10.16,10.16,10.16,-0.97,39.67
9/26/1933,10.07,10.07,10.07,10.07,-0.89,38.9
9/27/1933,9.65,9.65,9.65,9.65,-4.17,37.05
9/28/1933,9.79,9.79,9.79,9.79,1.45,37.22
9/29/1933,9.72,9.72,9.72,9.72,-0.72,36.77
10/2/1933,9.62,9.62,9.62,9.62,-1.03,36.3
10/3/1933,9.67,9.67,9.67,9.67,0.52,36.32
10/4/1933,10.29,10.29,10.29,10.29,6.41,41.39
10/5/1933,10.16,10.16,10.16,10.16,-1.26,39.7
10/6/1933,10.05,10.05,10.05,10.05,-1.08,39.75
10/9/1933,10.32,10.32,10.32,10.32,2.69,40.82
10/10/1933,10.23,10.23,10.23,10.23,-0.87,40.82
10/11/1933,10.24,10.24,10.24,10.24,0.1,40.83
10/12/1933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,41.32
10/13/1933,9.85,9.85,9.85,9.85,-3.81,41.6
10/16/1933,9.21,9.21,9.21,9.21,-6.5,45.19
10/17/1933,9.51,9.51,9.51,9.51,3.26,46.61
10/18/1933,9.07,9.07,9.07,9.07,-4.63,48.33
10/19/1933,8.61,8.61,8.61,8.61,-5.07,50.32
10/20/1933,8.86,8.86,8.86,8.86,2.9,49.09
10/23/1933,9.02,9.02,9.02,9.02,1.81,49.73
10/24/1933,9.38,9.38,9.38,9.38,3.99,51.6
10/25/1933,9.63,9.63,9.63,9.63,2.67,52.5
10/26/1933,9.44,9.44,9.44,9.44,-1.97,52.2
10/27/1933,9.54,9.54,9.54,9.54,1.06,52
10/30/1933,9.04,9.04,9.04,9.04,-5.24,53.98
10/31/1933,8.96,8.96,8.96,8.96,-0.88,53.4
11/1/1933,9.12,9.12,9.12,9.12,1.79,50.67
11/2/1933,9.22,9.22,9.22,9.22,1.1,50.21
11/3/1933,9.54,9.54,9.54,9.54,3.47,51.47
11/6/1933,9.45,9.45,9.45,9.45,-0.94,51.48
11/7/1933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,50.83
11/8/1933,9.8,9.8,9.8,9.8,3.7,51.93
11/9/1933,9.87,9.87,9.87,9.87,0.71,51.92
11/10/1933,9.72,9.72,9.72,9.72,-1.52,52.05
11/13/1933,9.81,9.81,9.81,9.81,0.93,52.1
11/14/1933,9.69,9.69,9.69,9.69,-1.22,48.28
11/15/1933,9.58,9.58,9.58,9.58,-1.14,48.25
11/16/1933,10.03,10.03,10.03,10.03,4.7,50.4
11/17/1933,9.92,9.92,9.92,9.92,-1.1,49.76
11/20/1933,10.23,10.23,10.23,10.23,3.13,50.68
11/21/1933,10.1,10.1,10.1,10.1,-1.27,50.84
11/22/1933,10.05,10.05,10.05,10.05,-0.5,49.35
11/23/1933,9.87,9.87,9.87,9.87,-1.79,48.76
11/24/1933,10.01,10.01,10.01,10.01,1.42,44.03
11/27/1933,9.69,9.69,9.69,9.69,-3.2,44.32
11/28/1933,9.7,9.7,9.7,9.7,0.1,41.64
11/29/1933,9.88,9.88,9.88,9.88,1.86,38.15
11/30/1933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,38.12
12/1/1933,9.91,9.91,9.91,9.91,0.3,37.86
12/4/1933,9.9,9.9,9.9,9.9,-0.1,36.09
12/5/1933,10.2,10.2,10.2,10.2,3.03,36.34
12/6/1933,10.13,10.13,10.13,10.13,-0.69,35.77
12/7/1933,10.2,10.2,10.2,10.2,0.69,35.71
12/8/1933,10.1,10.1,10.1,10.1,-0.98,31.08
12/11/1933,10.31,10.31,10.31,10.31,2.08,31.2
12/12/1933,10.29,10.29,10.29,10.29,-0.19,31
12/13/1933,10.19,10.19,10.19,10.19,-0.97,31.24
12/14/1933,10.23,10.23,10.23,10.23,0.39,29.66
12/15/1933,10.07,10.07,10.07,10.07,-1.56,29.98
12/18/1933,9.77,9.77,9.77,9.77,-2.98,29.55
12/19/1933,9.75,9.75,9.75,9.75,-0.2,29
12/20/1933,9.57,9.57,9.57,9.57,-1.85,29.43
12/21/1933,9.55,9.55,9.55,9.55,-0.21,29.09
12/22/1933,9.86,9.86,9.86,9.86,3.25,30.62
12/25/1933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.94
12/26/1933,9.58,9.58,9.58,9.58,-2.84,32.07
12/27/1933,9.71,9.71,9.71,9.71,1.36,28.84
12/28/1933,9.99,9.99,9.99,9.99,2.88,30.07
12/29/1933,9.97,9.97,9.97,9.97,-0.2,28.42
1/1/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.72
1/2/1934,10.11,10.11,10.11,10.11,1.4,29.04
1/3/1934,9.97,9.97,9.97,9.97,-1.38,28.8
1/4/1934,9.94,9.94,9.94,9.94,-0.3,28.45
1/5/1934,9.81,9.81,9.81,9.81,-1.31,26.79
1/8/1934,9.76,9.76,9.76,9.76,-0.51,26.84
1/9/1934,9.87,9.87,9.87,9.87,1.13,26.43
1/10/1934,10.14,10.14,10.14,10.14,2.74,27.77
1/11/1934,10.19,10.19,10.19,10.19,0.49,27.26
1/12/1934,10.07,10.07,10.07,10.07,-1.18,27.55
1/15/1934,10.64,10.64,10.64,10.64,5.66,31.1
1/16/1934,10.69,10.69,10.69,10.69,0.47,31
1/17/1934,10.66,10.66,10.66,10.66,-0.28,30.99
1/18/1934,10.63,10.63,10.63,10.63,-0.28,30.81
1/19/1934,10.93,10.93,10.93,10.93,2.82,31.32
1/22/1934,10.91,10.91,10.91,10.91,-0.18,31.32
1/23/1934,11.05,11.05,11.05,11.05,1.28,31.24
1/24/1934,11.12,11.12,11.12,11.12,0.63,31.26
1/25/1934,11.12,11.12,11.12,11.12,0,30.69
1/26/1934,11.02,11.02,11.02,11.02,-0.9,29
1/29/1934,11.19,11.19,11.19,11.19,1.54,29.11
1/30/1934,11.33,11.33,11.33,11.33,1.25,28.16
1/31/1934,11.17,11.17,11.17,11.17,-1.41,28.76
2/1/1934,11.46,11.46,11.46,11.46,2.6,28.25
2/2/1934,11.45,11.45,11.45,11.45,-0.09,26.1
2/5/1934,11.81,11.81,11.81,11.81,3.14,26.67
2/6/1934,11.82,11.82,11.82,11.82,0.08,26.67
2/7/1934,11.45,11.45,11.45,11.45,-3.13,28.28
2/8/1934,11.5,11.5,11.5,11.5,0.44,28.2
2/9/1934,11.18,11.18,11.18,11.18,-2.78,29.81
2/12/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.81
2/13/1934,11.22,11.22,11.22,11.22,0.36,29.29
2/14/1934,11.29,11.29,11.29,11.29,0.62,29.2
2/15/1934,11.51,11.51,11.51,11.51,1.95,28.98
2/16/1934,11.54,11.54,11.54,11.54,0.26,28.8
2/19/1934,11.36,11.36,11.36,11.36,-1.56,29.49
2/20/1934,11.4,11.4,11.4,11.4,0.35,28.66
2/21/1934,11.43,11.43,11.43,11.43,0.26,28.66
2/22/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.76
2/23/1934,11.13,11.13,11.13,11.13,-2.62,25.42
2/26/1934,10.69,10.69,10.69,10.69,-3.95,28.54
2/27/1934,10.81,10.81,10.81,10.81,1.12,28.73
2/28/1934,10.76,10.76,10.76,10.76,-0.46,28.76
3/1/1934,10.72,10.72,10.72,10.72,-0.37,27.39
3/2/1934,11.07,11.07,11.07,11.07,3.26,29.21
3/5/1934,11.01,11.01,11.01,11.01,-0.54,29
3/6/1934,10.88,10.88,10.88,10.88,-1.18,29.14
3/7/1934,10.6,10.6,10.6,10.6,-2.57,30.18
3/8/1934,10.8,10.8,10.8,10.8,1.89,30.73
3/9/1934,10.73,10.73,10.73,10.73,-0.65,30.33
3/12/1934,10.96,10.96,10.96,10.96,2.14,30.86
3/13/1934,10.96,10.96,10.96,10.96,0,30.57
3/14/1934,10.97,10.97,10.97,10.97,0.09,29.38
3/15/1934,10.79,10.79,10.79,10.79,-1.64,29.74
3/16/1934,10.82,10.82,10.82,10.82,0.28,27.82
3/19/1934,10.45,10.45,10.45,10.45,-3.42,29.45
3/20/1934,10.66,10.66,10.66,10.66,2.01,29.04
3/21/1934,10.45,10.45,10.45,10.45,-1.97,29.42
3/22/1934,10.64,10.64,10.64,10.64,1.82,29.04
3/23/1934,10.53,10.53,10.53,10.53,-1.03,29.1
3/26/1934,10.71,10.71,10.71,10.71,1.71,29.16
3/27/1934,10.42,10.42,10.42,10.42,-2.71,30.07
3/28/1934,10.45,10.45,10.45,10.45,0.29,29.32
3/29/1934,10.62,10.62,10.62,10.62,1.63,29.87
3/30/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.16
4/2/1934,10.76,10.76,10.76,10.76,1.32,30.5
4/3/1934,10.84,10.84,10.84,10.84,0.74,30.61
4/4/1934,10.87,10.87,10.87,10.87,0.28,29.58
4/5/1934,10.9,10.9,10.9,10.9,0.28,29.05
4/6/1934,10.95,10.95,10.95,10.95,0.46,26.24
4/9/1934,10.87,10.87,10.87,10.87,-0.73,26.15
4/10/1934,11.03,11.03,11.03,11.03,1.47,26.46
4/11/1934,11.02,11.02,11.02,11.02,-0.09,26.43
4/12/1934,10.99,10.99,10.99,10.99,-0.27,24.54
4/13/1934,10.95,10.95,10.95,10.95,-0.36,24.51
4/16/1934,10.78,10.78,10.78,10.78,-1.55,24.71
4/17/1934,10.89,10.89,10.89,10.89,1.02,23.51
4/18/1934,11.03,11.03,11.03,11.03,1.29,23.15
4/19/1934,11.05,11.05,11.05,11.05,0.18,23.04
4/20/1934,11.16,11.16,11.16,11.16,1,22.33
4/23/1934,11.09,11.09,11.09,11.09,-0.63,22.43
4/24/1934,11,11,11,11,-0.81,22.58
4/25/1934,10.94,10.94,10.94,10.94,-0.55,22.04
4/26/1934,10.79,10.79,10.79,10.79,-1.37,22.45
4/27/1934,10.8,10.8,10.8,10.8,0.09,19.59
4/30/1934,10.46,10.46,10.46,10.46,-3.15,21.14
5/1/1934,10.46,10.46,10.46,10.46,0,20.25
5/2/1934,10.25,10.25,10.25,10.25,-2.01,20.33
5/3/1934,10.29,10.29,10.29,10.29,0.39,20.19
5/4/1934,10.32,10.32,10.32,10.32,0.29,19.44
5/7/1934,9.81,9.81,9.81,9.81,-4.94,23.34
5/8/1934,10.05,10.05,10.05,10.05,2.45,24.65
5/9/1934,9.88,9.88,9.88,9.88,-1.69,24.45
5/10/1934,9.65,9.65,9.65,9.65,-2.33,24.73
5/11/1934,9.55,9.55,9.55,9.55,-1.04,24.37
5/14/1934,9.45,9.45,9.45,9.45,-1.05,24.17
5/15/1934,9.63,9.63,9.63,9.63,1.9,25.1
5/16/1934,9.56,9.56,9.56,9.56,-0.73,25.02
5/17/1934,9.59,9.59,9.59,9.59,0.31,24.98
5/18/1934,9.85,9.85,9.85,9.85,2.71,26.65
5/21/1934,9.87,9.87,9.87,9.87,0.2,26.13
5/22/1934,9.65,9.65,9.65,9.65,-2.23,26.7
5/23/1934,9.56,9.56,9.56,9.56,-0.93,26.73
5/24/1934,9.59,9.59,9.59,9.59,0.31,26.83
5/25/1934,9.7,9.7,9.7,9.7,1.15,27.02
5/28/1934,9.83,9.83,9.83,9.83,1.34,27.18
5/29/1934,9.79,9.79,9.79,9.79,-0.41,26.71
5/30/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.14
5/31/1934,9.61,9.61,9.61,9.61,-1.84,27.08
6/1/1934,9.38,9.38,9.38,9.38,-2.39,27.69
6/4/1934,9.49,9.49,9.49,9.49,1.17,28.19
6/5/1934,9.72,9.72,9.72,9.72,2.42,29.57
6/6/1934,9.74,9.74,9.74,9.74,0.21,29.47
6/7/1934,9.71,9.71,9.71,9.71,-0.31,29.43
6/8/1934,10.17,10.17,10.17,10.17,4.74,31.78
6/11/1934,10.09,10.09,10.09,10.09,-0.79,31.85
6/12/1934,10.2,10.2,10.2,10.2,1.09,31.47
6/13/1934,10.2,10.2,10.2,10.2,0,31.45
6/14/1934,10.05,10.05,10.05,10.05,-1.47,31.73
6/15/1934,10.23,10.23,10.23,10.23,1.79,28.04
6/18/1934,10.37,10.37,10.37,10.37,1.37,27.4
6/19/1934,10.19,10.19,10.19,10.19,-1.74,27.43
6/20/1934,10.08,10.08,10.08,10.08,-1.08,26.59
6/21/1934,9.98,9.98,9.98,9.98,-0.99,26.57
6/22/1934,9.76,9.76,9.76,9.76,-2.2,27.31
6/25/1934,9.73,9.73,9.73,9.73,-0.31,26.76
6/26/1934,9.96,9.96,9.96,9.96,2.36,27.53
6/27/1934,9.93,9.93,9.93,9.93,-0.3,27.56
6/28/1934,9.98,9.98,9.98,9.98,0.5,26.39
6/29/1934,9.81,9.81,9.81,9.81,-1.7,26.93
7/2/1934,9.69,9.69,9.69,9.69,-1.22,26.28
7/3/1934,9.66,9.66,9.66,9.66,-0.31,26.13
7/4/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.62
7/5/1934,9.82,9.82,9.82,9.82,1.66,26.87
7/6/1934,9.91,9.91,9.91,9.91,0.92,26.7
7/9/1934,9.88,9.88,9.88,9.88,-0.3,26.69
7/10/1934,9.94,9.94,9.94,9.94,0.61,26.03
7/11/1934,9.99,9.99,9.99,9.99,0.5,25.57
7/12/1934,9.91,9.91,9.91,9.91,-0.8,24.46
7/13/1934,9.93,9.93,9.93,9.93,0.2,24.27
7/16/1934,9.72,9.72,9.72,9.72,-2.11,24.18
7/17/1934,9.68,9.68,9.68,9.68,-0.41,24.2
7/18/1934,9.84,9.84,9.84,9.84,1.65,24.7
7/19/1934,9.74,9.74,9.74,9.74,-1.02,20.2
7/20/1934,9.47,9.47,9.47,9.47,-2.77,21.7
7/23/1934,9.09,9.09,9.09,9.09,-4.01,24.27
7/24/1934,8.99,8.99,8.99,8.99,-1.1,24.33
7/25/1934,9.07,9.07,9.07,9.07,0.89,24.43
7/26/1934,8.36,8.36,8.36,8.36,-7.83,33.2
7/27/1934,8.6,8.6,8.6,8.6,2.87,34.37
7/30/1934,8.67,8.67,8.67,8.67,0.81,34.48
7/31/1934,8.68,8.68,8.68,8.68,0.12,34.51
8/1/1934,8.95,8.95,8.95,8.95,3.11,36.16
8/2/1934,9.01,9.01,9.01,9.01,0.67,35.82
8/3/1934,8.9,8.9,8.9,8.9,-1.22,35.93
8/6/1934,8.71,8.71,8.71,8.71,-2.13,35.34
8/7/1934,8.69,8.69,8.69,8.69,-0.23,35.34
8/8/1934,8.83,8.83,8.83,8.83,1.61,35.79
8/9/1934,9.13,9.13,9.13,9.13,3.4,37.33
8/10/1934,8.93,8.93,8.93,8.93,-2.19,37.7
8/13/1934,9.17,9.17,9.17,9.17,2.69,38.75
8/14/1934,9.1,9.1,9.1,9.1,-0.76,38.35
8/15/1934,9.04,9.04,9.04,9.04,-0.66,37.68
8/16/1934,9.11,9.11,9.11,9.11,0.77,37.64
8/17/1934,9.06,9.06,9.06,9.06,-0.55,37.65
8/20/1934,8.97,8.97,8.97,8.97,-0.99,37.59
8/21/1934,9.19,9.19,9.19,9.19,2.45,38.43
8/22/1934,9.4,9.4,9.4,9.4,2.29,39.14
8/23/1934,9.35,9.35,9.35,9.35,-0.53,39.13
8/24/1934,9.52,9.52,9.52,9.52,1.82,39.11
8/27/1934,9.39,9.39,9.39,9.39,-1.37,39.29
8/28/1934,9.34,9.34,9.34,9.34,-0.53,38.93
8/29/1934,9.26,9.26,9.26,9.26,-0.86,38.9
8/30/1934,9.16,9.16,9.16,9.16,-1.08,38.15
8/31/1934,9.15,9.15,9.15,9.15,-0.11,36.1
9/3/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,36.59
9/4/1934,9.06,9.06,9.06,9.06,-0.98,36.63
9/5/1934,9.21,9.21,9.21,9.21,1.66,26.38
9/6/1934,9.02,9.02,9.02,9.02,-2.06,26.17
9/7/1934,8.92,8.92,8.92,8.92,-1.11,26.37
9/10/1934,8.7,8.7,8.7,8.7,-2.47,27.53
9/11/1934,8.72,8.72,8.72,8.72,0.23,25.81
9/12/1934,8.75,8.75,8.75,8.75,0.34,25.73
9/13/1934,8.72,8.72,8.72,8.72,-0.34,25.5
9/14/1934,8.47,8.47,8.47,8.47,-2.87,26.19
9/17/1934,8.45,8.45,8.45,8.45,-0.24,26.19
9/18/1934,8.52,8.52,8.52,8.52,0.83,25.81
9/19/1934,8.74,8.74,8.74,8.74,2.58,24.88
9/20/1934,8.77,8.77,8.77,8.77,0.34,24.05
9/21/1934,8.95,8.95,8.95,8.95,2.05,23.44
9/24/1934,8.9,8.9,8.9,8.9,-0.56,23.39
9/25/1934,9.15,9.15,9.15,9.15,2.81,24.86
9/26/1934,9.09,9.09,9.09,9.09,-0.66,24.84
9/27/1934,9.18,9.18,9.18,9.18,0.99,24.95
9/28/1934,9.08,9.08,9.08,9.08,-1.09,25
10/1/1934,8.83,8.83,8.83,8.83,-2.75,25.27
10/2/1934,8.86,8.86,8.86,8.86,0.34,24.16
10/3/1934,8.83,8.83,8.83,8.83,-0.34,24.14
10/4/1934,8.82,8.82,8.82,8.82,-0.11,23.3
10/5/1934,9,9,9,9,2.04,24.04
10/8/1934,8.92,8.92,8.92,8.92,-0.89,24.12
10/9/1934,8.83,8.83,8.83,8.83,-1.01,24.17
10/10/1934,9.07,9.07,9.07,9.07,2.72,25.48
10/11/1934,9.19,9.19,9.19,9.19,1.32,25.81
10/12/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.1
10/15/1934,9,9,9,9,-2.07,26.43
10/16/1934,9.09,9.09,9.09,9.09,1,26.11
10/17/1934,9.11,9.11,9.11,9.11,0.22,25.31
10/18/1934,9.07,9.07,9.07,9.07,-0.44,25.1
10/19/1934,9.03,9.03,9.03,9.03,-0.44,23.83
10/22/1934,9.02,9.02,9.02,9.02,-0.11,23.84
10/23/1934,8.99,8.99,8.99,8.99,-0.33,23.87
10/24/1934,9.14,9.14,9.14,9.14,1.67,24.29
10/25/1934,8.93,8.93,8.93,8.93,-2.3,23.63
10/26/1934,8.8,8.8,8.8,8.8,-1.46,24.14
10/29/1934,8.76,8.76,8.76,8.76,-0.45,24.1
10/30/1934,8.79,8.79,8.79,8.79,0.34,22.85
10/31/1934,8.81,8.81,8.81,8.81,0.23,22.84
11/1/1934,8.77,8.77,8.77,8.77,-0.45,21.96
11/2/1934,8.87,8.87,8.87,8.87,1.14,22.21
11/5/1934,9.02,9.02,9.02,9.02,1.69,21.11
11/6/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.42
11/7/1934,9.19,9.19,9.19,9.19,1.88,22.01
11/8/1934,9.12,9.12,9.12,9.12,-0.76,21.87
11/9/1934,9.3,9.3,9.3,9.3,1.97,20.7
11/12/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.11
11/13/1934,9.23,9.23,9.23,9.23,-0.75,21.25
11/14/1934,9.2,9.2,9.2,9.2,-0.33,21.29
11/15/1934,9.24,9.24,9.24,9.24,0.43,20.43
11/16/1934,9.18,9.18,9.18,9.18,-0.65,20.32
11/19/1934,9.1,9.1,9.1,9.1,-0.87,20.24
11/20/1934,9.14,9.14,9.14,9.14,0.44,18.45
11/21/1934,9.1,9.1,9.1,9.1,-0.44,18.01
11/22/1934,9.14,9.14,9.14,9.14,0.44,16.74
11/23/1934,9.27,9.27,9.27,9.27,1.42,16.95
11/26/1934,9.52,9.52,9.52,9.52,2.7,18.53
11/27/1934,9.43,9.43,9.43,9.43,-0.95,18.85
11/28/1934,9.54,9.54,9.54,9.54,1.17,19.02
11/29/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.29
11/30/1934,9.54,9.54,9.54,9.54,0,19.27
12/3/1934,9.41,9.41,9.41,9.41,-1.36,19.85
12/4/1934,9.48,9.48,9.48,9.48,0.74,19.35
12/5/1934,9.56,9.56,9.56,9.56,0.84,17.67
12/6/1934,9.54,9.54,9.54,9.54,-0.21,16.82
12/7/1934,9.46,9.46,9.46,9.46,-0.84,17.05
12/10/1934,9.36,9.36,9.36,9.36,-1.06,17.58
12/11/1934,9.17,9.17,9.17,9.17,-2.03,19.01
12/12/1934,9.18,9.18,9.18,9.18,0.11,18.91
12/13/1934,9.13,9.13,9.13,9.13,-0.54,18.77
12/14/1934,9.11,9.11,9.11,9.11,-0.22,18.07
12/17/1934,9.17,9.17,9.17,9.17,0.66,17.18
12/18/1934,9.16,9.16,9.16,9.16,-0.11,16.85
12/19/1934,9.03,9.03,9.03,9.03,-1.42,17.27
12/20/1934,9.02,9.02,9.02,9.02,-0.11,16.03
12/21/1934,9.04,9.04,9.04,9.04,0.22,15.92
12/24/1934,9.11,9.11,9.11,9.11,0.77,15.84
12/25/1934,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.12
12/26/1934,9.06,9.06,9.06,9.06,-0.55,16.12
12/27/1934,9.07,9.07,9.07,9.07,0.11,16.02
12/28/1934,9.41,9.41,9.41,9.41,3.75,19.51
12/31/1934,9.5,9.5,9.5,9.5,0.96,19.66
1/1/1935,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.96
1/2/1935,9.51,9.51,9.51,9.51,0.11,19.94
1/3/1935,9.53,9.53,9.53,9.53,0.21,19.5
1/4/1935,9.51,9.51,9.51,9.51,-0.21,17.62
1/7/1935,9.58,9.58,9.58,9.58,0.74,17.48
1/8/1935,9.47,9.47,9.47,9.47,-1.15,17.5
1/9/1935,9.46,9.46,9.46,9.46,-0.11,17.5
1/10/1935,9.44,9.44,9.44,9.44,-0.21,17.17
1/11/1935,9.25,9.25,9.25,9.25,-2.01,17.79
1/14/1935,9.17,9.17,9.17,9.17,-0.86,17.77
1/15/1935,8.96,8.96,8.96,8.96,-2.29,18.73
1/16/1935,9.1,9.1,9.1,9.1,1.56,19.54
1/17/1935,9.14,9.14,9.14,9.14,0.44,19.5
1/18/1935,9.18,9.18,9.18,9.18,0.44,19.34
1/21/1935,9.28,9.28,9.28,9.28,1.09,18.56
1/22/1935,9.2,9.2,9.2,9.2,-0.86,18.77
1/23/1935,9.2,9.2,9.2,9.2,0,18.69
1/24/1935,9.18,9.18,9.18,9.18,-0.22,18.69
1/25/1935,9.23,9.23,9.23,9.23,0.54,18.65
1/28/1935,9.07,9.07,9.07,9.07,-1.73,19.45
1/29/1935,8.98,8.98,8.98,8.98,-0.99,19.18
1/30/1935,9.03,9.03,9.03,9.03,0.56,19.26
1/31/1935,9.1,9.1,9.1,9.1,0.78,19.4
2/1/1935,9.05,9.05,9.05,9.05,-0.55,19.32
2/4/1935,8.99,8.99,8.99,8.99,-0.66,19.36
2/5/1935,8.89,8.89,8.89,8.89,-1.11,19.29
2/6/1935,8.81,8.81,8.81,8.81,-0.9,19.44
2/7/1935,8.88,8.88,8.88,8.88,0.79,15.65
2/8/1935,9.03,9.03,9.03,9.03,1.69,16.31
2/11/1935,9.02,9.02,9.02,9.02,-0.11,16.29
2/12/1935,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.29
2/13/1935,9.01,9.01,9.01,9.01,-0.11,16.24
2/14/1935,9.01,9.01,9.01,9.01,0,16.25
2/15/1935,9.06,9.06,9.06,9.06,0.55,16.16
2/18/1935,9.34,9.34,9.34,9.34,3.09,18.64
2/19/1935,9.19,9.19,9.19,9.19,-1.61,19.25
2/20/1935,9.04,9.04,9.04,9.04,-1.63,19.81
2/21/1935,9.03,9.03,9.03,9.03,-0.11,18.9
2/22/1935,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.1
2/25/1935,8.85,8.85,8.85,8.85,-1.99,18.76
2/26/1935,8.76,8.76,8.76,8.76,-1.02,18.26
2/27/1935,8.79,8.79,8.79,8.79,0.34,18.23
2/28/1935,8.74,8.74,8.74,8.74,-0.57,18.18
